"Path","RelPath","Ext","Bytes","LastWrite"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\certifi-2025.8.3.dist-info\METADATA",".venv\Lib\site-packages\certifi-2025.8.3.dist-info\METADATA","","2422","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\certifi-2025.8.3.dist-info\RECORD",".venv\Lib\site-packages\certifi-2025.8.3.dist-info\RECORD","","1017","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\certifi-2025.8.3.dist-info\top_level.txt",".venv\Lib\site-packages\certifi-2025.8.3.dist-info\top_level.txt",".txt","8","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\certifi-2025.8.3.dist-info\WHEEL",".venv\Lib\site-packages\certifi-2025.8.3.dist-info\WHEEL","","91","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\certifi-2025.8.3.dist-info\licenses\LICENSE",".venv\Lib\site-packages\certifi-2025.8.3.dist-info\licenses\LICENSE","","989","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\__init__.py",".venv\Lib\site-packages\colorama\__init__.py",".py","266","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\ansi.py",".venv\Lib\site-packages\colorama\ansi.py",".py","2522","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\ansitowin32.py",".venv\Lib\site-packages\colorama\ansitowin32.py",".py","11128","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\initialise.py",".venv\Lib\site-packages\colorama\initialise.py",".py","3325","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\win32.py",".venv\Lib\site-packages\colorama\win32.py",".py","6181","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\winterm.py",".venv\Lib\site-packages\colorama\winterm.py",".py","7134","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\__init__.py",".venv\Lib\site-packages\colorama\tests\__init__.py",".py","75","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\ansi_test.py",".venv\Lib\site-packages\colorama\tests\ansi_test.py",".py","2839","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\ansitowin32_test.py",".venv\Lib\site-packages\colorama\tests\ansitowin32_test.py",".py","10678","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\initialise_test.py",".venv\Lib\site-packages\colorama\tests\initialise_test.py",".py","6741","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\isatty_test.py",".venv\Lib\site-packages\colorama\tests\isatty_test.py",".py","1866","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\utils.py",".venv\Lib\site-packages\colorama\tests\utils.py",".py","1079","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\winterm_test.py",".venv\Lib\site-packages\colorama\tests\winterm_test.py",".py","3709","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\colorama\tests\__pycache__\__init__.cpython-313.pyc",".pyc","187","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\__pycache__\ansi_test.cpython-313.pyc",".venv\Lib\site-packages\colorama\tests\__pycache__\ansi_test.cpython-313.pyc",".pyc","5516","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\__pycache__\ansitowin32_test.cpython-313.pyc",".venv\Lib\site-packages\colorama\tests\__pycache__\ansitowin32_test.cpython-313.pyc",".pyc","17809","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\__pycache__\initialise_test.cpython-313.pyc",".venv\Lib\site-packages\colorama\tests\__pycache__\initialise_test.cpython-313.pyc",".pyc","11785","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\__pycache__\isatty_test.cpython-313.pyc",".venv\Lib\site-packages\colorama\tests\__pycache__\isatty_test.cpython-313.pyc",".pyc","4940","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\__pycache__\utils.cpython-313.pyc",".venv\Lib\site-packages\colorama\tests\__pycache__\utils.cpython-313.pyc",".pyc","2551","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\tests\__pycache__\winterm_test.cpython-313.pyc",".venv\Lib\site-packages\colorama\tests\__pycache__\winterm_test.cpython-313.pyc",".pyc","6641","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\colorama\__pycache__\__init__.cpython-313.pyc",".pyc","481","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\__pycache__\ansi.cpython-313.pyc",".venv\Lib\site-packages\colorama\__pycache__\ansi.cpython-313.pyc",".pyc","4119","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\__pycache__\ansitowin32.cpython-313.pyc",".venv\Lib\site-packages\colorama\__pycache__\ansitowin32.cpython-313.pyc",".pyc","16585","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\__pycache__\initialise.cpython-313.pyc",".venv\Lib\site-packages\colorama\__pycache__\initialise.cpython-313.pyc",".pyc","3615","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\__pycache__\win32.cpython-313.pyc",".venv\Lib\site-packages\colorama\__pycache__\win32.cpython-313.pyc",".pyc","8215","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama\__pycache__\winterm.cpython-313.pyc",".venv\Lib\site-packages\colorama\__pycache__\winterm.cpython-313.pyc",".pyc","9325","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama-0.4.6.dist-info\INSTALLER",".venv\Lib\site-packages\colorama-0.4.6.dist-info\INSTALLER","","4","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama-0.4.6.dist-info\METADATA",".venv\Lib\site-packages\colorama-0.4.6.dist-info\METADATA","","17158","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama-0.4.6.dist-info\RECORD",".venv\Lib\site-packages\colorama-0.4.6.dist-info\RECORD","","2174","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama-0.4.6.dist-info\WHEEL",".venv\Lib\site-packages\colorama-0.4.6.dist-info\WHEEL","","105","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\colorama-0.4.6.dist-info\licenses\LICENSE.txt",".venv\Lib\site-packages\colorama-0.4.6.dist-info\licenses\LICENSE.txt",".txt","1491","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro\__init__.py",".venv\Lib\site-packages\distro\__init__.py",".py","981","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro\__main__.py",".venv\Lib\site-packages\distro\__main__.py",".py","64","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro\distro.py",".venv\Lib\site-packages\distro\distro.py",".py","49430","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro\py.typed",".venv\Lib\site-packages\distro\py.typed",".typed","0","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\distro\__pycache__\__init__.cpython-313.pyc",".pyc","949","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro\__pycache__\__main__.cpython-313.pyc",".venv\Lib\site-packages\distro\__pycache__\__main__.cpython-313.pyc",".pyc","283","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro\__pycache__\distro.cpython-313.pyc",".venv\Lib\site-packages\distro\__pycache__\distro.cpython-313.pyc",".pyc","52132","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro-1.9.0.dist-info\entry_points.txt",".venv\Lib\site-packages\distro-1.9.0.dist-info\entry_points.txt",".txt","46","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro-1.9.0.dist-info\INSTALLER",".venv\Lib\site-packages\distro-1.9.0.dist-info\INSTALLER","","4","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro-1.9.0.dist-info\LICENSE",".venv\Lib\site-packages\distro-1.9.0.dist-info\LICENSE","","11325","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro-1.9.0.dist-info\METADATA",".venv\Lib\site-packages\distro-1.9.0.dist-info\METADATA","","6791","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro-1.9.0.dist-info\RECORD",".venv\Lib\site-packages\distro-1.9.0.dist-info\RECORD","","1085","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro-1.9.0.dist-info\top_level.txt",".venv\Lib\site-packages\distro-1.9.0.dist-info\top_level.txt",".txt","7","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\distro-1.9.0.dist-info\WHEEL",".venv\Lib\site-packages\distro-1.9.0.dist-info\WHEEL","","92","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\__init__.py",".venv\Lib\site-packages\duckdb\__init__.py",".py","7755","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\bytes_io_wrapper.py",".venv\Lib\site-packages\duckdb\bytes_io_wrapper.py",".py","3050","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\duckdb.cp313-win_amd64.pyd",".venv\Lib\site-packages\duckdb\duckdb.cp313-win_amd64.pyd",".pyd","31747584","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\filesystem.py",".venv\Lib\site-packages\duckdb\filesystem.py",".py","1019","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\udf.py",".venv\Lib\site-packages\duckdb\udf.py",".py","693","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\__init__.py",".venv\Lib\site-packages\duckdb\experimental\__init__.py",".py","46","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\__init__.py",".venv\Lib\site-packages\duckdb\experimental\spark\__init__.py",".py","291","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\_globals.py",".venv\Lib\site-packages\duckdb\experimental\spark\_globals.py",".py","2511","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\_typing.py",".venv\Lib\site-packages\duckdb\experimental\spark\_typing.py",".py","1573","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\conf.py",".venv\Lib\site-packages\duckdb\experimental\spark\conf.py",".py","1443","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\context.py",".venv\Lib\site-packages\duckdb\experimental\spark\context.py",".py","6373","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\exception.py",".venv\Lib\site-packages\duckdb\experimental\spark\exception.py",".py","550","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\LICENSE",".venv\Lib\site-packages\duckdb\experimental\spark\LICENSE","","13646","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\__init__.py",".venv\Lib\site-packages\duckdb\experimental\spark\errors\__init__.py",".py","2218","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\error_classes.py",".venv\Lib\site-packages\duckdb\experimental\spark\errors\error_classes.py",".py","28167","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\utils.py",".venv\Lib\site-packages\duckdb\experimental\spark\errors\utils.py",".py","4554","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\exceptions\__init__.py",".venv\Lib\site-packages\duckdb\experimental\spark\errors\exceptions\__init__.py",".py","800","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\exceptions\base.py",".venv\Lib\site-packages\duckdb\experimental\spark\errors\exceptions\base.py",".py","5577","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\exceptions\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\errors\exceptions\__pycache__\__init__.cpython-313.pyc",".pyc","216","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\exceptions\__pycache__\base.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\errors\exceptions\__pycache__\base.cpython-313.pyc",".pyc","8409","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\errors\__pycache__\__init__.cpython-313.pyc",".pyc","1061","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\__pycache__\error_classes.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\errors\__pycache__\error_classes.cpython-313.pyc",".pyc","26686","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\errors\__pycache__\utils.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\errors\__pycache__\utils.cpython-313.pyc",".pyc","3965","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__init__.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__init__.py",".py","263","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\_typing.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\_typing.py",".py","2454","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\catalog.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\catalog.py",".py","2362","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\column.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\column.py",".py","11076","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\conf.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\conf.py",".py","679","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\dataframe.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\dataframe.py",".py","47017","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\functions.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\functions.py",".py","175126","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\group.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\group.py",".py","13695","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\readwriter.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\readwriter.py",".py","17750","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\session.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\session.py",".py","9290","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\streaming.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\streaming.py",".py","1060","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\type_utils.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\type_utils.py",".py","3059","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\types.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\types.py",".py","40434","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\udf.py",".venv\Lib\site-packages\duckdb\experimental\spark\sql\udf.py",".py","1118","13.09.2025 16:17:38"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\__init__.cpython-313.pyc",".pyc","476","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\_typing.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\_typing.cpython-313.pyc",".pyc","3619","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\catalog.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\catalog.cpython-313.pyc",".pyc","5051","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\column.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\column.cpython-313.pyc",".pyc","14067","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\conf.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\conf.cpython-313.pyc",".pyc","1645","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\dataframe.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\dataframe.cpython-313.pyc",".pyc","49495","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\functions.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\functions.cpython-313.pyc",".pyc","166380","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\group.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\group.cpython-313.pyc",".pyc","14273","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\readwriter.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\readwriter.cpython-313.pyc",".pyc","16773","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\session.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\session.cpython-313.pyc",".pyc","12854","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\streaming.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\streaming.cpython-313.pyc",".pyc","2008","13.09.2025 16:17:39"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\type_utils.cpython-313.pyc",".venv\Lib\site-packages\duckdb\experimental\spark\sql\__pycache__\type_utils.cpython-313.pyc",".pyc","3846","13.09.2025 16:17:39"
